4851796,0,13
4851796,1,13
4852626,2,13
4852736,0,2
4852736,1,2
4853465,2,2
4853574,0,15
4853574,1,15
4854228,2,15
4854337,0,1
4854337,1,1
4855492,2,1
4855601,0,7
4855601,1,7
4856691,2,7
4856800,0,13
4857444,1,13
4858897,2,13
4859005,0,8
4859005,1,8
4860188,2,8
4860298,0,4
4860298,1,4
4861374,2,4
4861484,0,4
4863141,1,4
4863858,2,4
4863967,0,9
4864625,1,9
4865420,2,9
4865530,0,0
4865530,1,0
4866702,2,0
4866810,0,0
4867354,1,0
4868635,2,0
4868744,0,4
4868744,1,4
4870149,2,4
4870258,0,5
4870258,1,5
4870773,2,5
4870882,0,7
4870882,1,7
4871886,2,7
