266328,0,-1
267202,1,0
268611,2,0
268725,0,-1
269018,1,6
269853,2,6
269967,0,-1
269967,1,13
270734,2,13
270848,0,-1
270981,1,14
272385,2,14
272501,0,-1
272632,1,10
273712,2,10
273827,0,-1
273893,1,4
274761,2,4
274875,0,-1
274955,1,2
276377,2,2
276492,0,-1
276508,1,7
277331,2,7
277446,0,-1
277462,1,9
278619,2,9
278734,0,-1
279014,1,11
279849,2,11
279965,0,-1
279965,1,15
280558,2,15
280672,0,-1
280672,1,13
281802,2,13
281917,0,-1
281917,1,0
283197,2,0
283312,0,-1
283344,1,14
284700,2,14
284815,0,-1
284815,1,9
286144,2,9
286257,0,-1
286453,1,2
287848,2,2
287963,0,-1
288410,1,15
289507,2,15
289622,0,-1
289622,1,10
290734,2,10
290850,0,-1
291245,1,6
292131,2,6
292246,0,-1
292624,1,7
293264,2,7
293379,0,-1
293379,1,9
294599,2,9
294714,0,-1
294714,1,8
295352,2,8
295467,0,-1
296011,1,15
296603,2,15
296716,0,-1
296979,1,1
297684,2,1
297798,0,-1
297798,1,15
298554,2,15
298667,0,-1
299094,1,13
300323,2,13
300435,0,-1
300435,1,1
301696,2,1
301812,0,-1
302008,1,11
302776,2,11
302891,0,-1
302924,1,14
303922,2,14
304036,0,-1
304052,1,9
305475,2,9
305589,0,-1
306080,1,0
307258,2,0
307373,0,-1
307945,1,2
309267,2,2
309381,0,-1
309824,1,2
311236,2,2
311349,0,-1
311824,1,2
312427,2,2
312541,0,-1
312621,1,9
313436,2,9
313549,0,-1
313599,1,2
314366,2,2
314479,0,-1
314479,1,15
315780,2,15
315895,0,-1
316010,1,8
317217,2,8
317330,0,-1
317676,1,4
318795,2,4
318910,0,-1
318926,1,7
320015,2,7
320128,0,-1
320243,1,1
320994,2,1
321109,0,-1
321241,1,9
322201,2,9
322314,0,-1
322902,1,12
323991,2,12
324106,0,-1
324204,1,13
325328,2,13
325444,0,-1
325444,1,12
326768,2,12
326881,0,-1
326881,1,14
327926,2,14
328040,0,-1
328040,1,8
328726,2,8
328840,0,-1
328840,1,13
329961,2,13
330076,0,-1
330076,1,7
331448,2,7
331562,0,-1
331562,1,3
332231,2,3
