266406,0,-1
266407,1,6
267546,2,6
267660,0,-1
267773,1,1
268969,2,1
269084,0,-1
269183,1,12
270344,2,12
270458,0,-1
270524,1,10
271062,2,10
271173,0,-1
271173,1,9
271730,2,9
271846,0,-1
272386,1,14
273580,2,14
273696,0,-1
273729,1,5
274482,2,5
274597,0,-1
274761,1,4
275934,2,4
276049,0,-1
276098,1,1
277544,2,1
277658,0,-1
277691,1,15
278294,2,15
278408,0,-1
278424,1,2
279030,2,2
279145,0,-1
279145,1,15
279669,2,15
279784,0,-1
279850,1,11
281263,2,11
281378,0,-1
281378,1,7
282495,2,7
282609,0,-1
282609,1,10
283851,2,10
283965,0,-1
284343,1,13
285210,2,13
285325,0,-1
285325,1,6
286518,2,6
286633,0,-1
286831,1,1
287520,2,1
287634,0,-1
287914,1,12
288426,2,12
288540,0,-1
288622,1,5
289784,2,5
289898,0,-1
289997,1,7
290784,2,7
290899,0,-1
290899,1,10
291855,2,10
291968,0,-1
291968,1,15
292542,2,15
292658,0,-1
292872,1,10
293412,2,10
293527,0,-1
293675,1,2
295059,2,2
295174,0,-1
295369,1,8
295896,2,8
296012,0,-1
296012,1,6
296832,2,6
296947,0,-1
296947,1,7
297521,2,7
297635,0,-1
297733,1,12
299226,2,12
299340,0,-1
299340,1,8
300092,2,8
300208,0,-1
301207,1,5
302056,2,5
302170,0,-1
302170,1,0
303545,2,0
303661,0,-1
303677,1,13
304577,2,13
304693,0,-1
304774,1,1
306047,2,1
306162,0,-1
306342,1,14
307242,2,14
307357,0,-1
307357,1,3
308044,2,3
308159,0,-1
309204,1,0
310490,2,0
310603,0,-1
310847,1,14
312115,2,14
312229,0,-1
312246,1,6
313306,2,6
313420,0,-1
313420,1,12
314920,2,12
315034,0,-1
315212,1,8
315994,2,8
316109,0,-1
316141,1,12
316974,2,12
317088,0,-1
317088,1,4
317660,2,4
317775,0,-1
317872,1,3
318697,2,3
318812,0,-1
318812,1,4
319396,2,4
319510,0,-1
319699,1,15
320308,2,15
320422,0,-1
320470,1,6
321891,2,6
322007,0,-1
322072,1,3
322918,2,3
323030,0,-1
323475,1,3
324792,2,3
324906,0,-1
324906,1,0
326409,2,0
