4851687,0,8
4851687,1,8
4852633,2,8
4852742,0,13
4853908,1,13
4854674,2,13
4854782,0,6
4854782,1,6
4856263,2,6
4856371,0,10
4856371,1,10
4857027,2,10
4857136,0,8
4857136,1,8
4858169,2,8
4858277,0,14
4860273,1,14
4860835,2,14
4860945,0,13
4860945,1,13
4862193,2,13
4862301,0,7
4862301,1,7
4863162,2,7
4863272,0,3
4863272,1,3
4864145,2,3
4864255,0,1
4864255,1,1
4865411,2,1
4865521,0,9
4868375,1,9
4869782,2,9
4869890,0,12
4869890,1,12
4870469,2,12
4870577,0,7
4870577,1,7
4871471,2,7
4871581,0,1
4871581,1,1
4872439,2,1
4872548,0,12
4872953,1,12
4874215,2,12
