4851953,0,2
4854346,1,2
4855733,2,2
4855843,0,15
4855843,1,15
4856496,2,15
4856605,0,11
4858485,1,11
4859618,2,11
4859728,0,13
4859932,1,13
4860931,2,13
4861040,0,5
4861040,1,5
4861681,2,5
4861790,0,15
4863617,1,15
4864524,2,15
4864632,0,4
4864632,1,4
4865178,2,4
4865287,0,8
4865287,1,8
4866772,2,8
4866882,0,3
4866882,1,3
4868065,2,3
4868173,0,6
4868173,1,6
4868923,2,6
4869033,0,5
4869033,1,5
4870220,2,5
4870329,0,2
4871315,1,2
4872223,2,2
4872332,0,15
4872332,1,15
4873406,2,15
4873516,0,6
4873516,1,6
4874106,2,6
4874217,0,4
4874217,1,4
4875716,2,4
