4851765,0,5
4851765,1,5
4852895,2,5
4853005,0,13
4853921,1,13
4854529,2,13
4854639,0,5
4854639,1,5
4856104,2,5
4856214,0,5
4856214,1,5
4856758,2,5
4856866,0,12
4856866,1,12
4857589,2,12
4857698,0,15
4858027,1,15
4858994,2,15
4859102,0,11
4861036,1,11
4862066,2,11
4862175,0,11
4862175,1,11
4862721,2,11
4862830,0,6
4862830,1,6
4863799,2,6
4863909,0,13
4863909,1,13
4864457,2,13
4864567,0,7
4865219,1,7
4866083,2,7
4866192,0,4
4866192,1,4
4867311,2,4
4867419,0,3
4868076,1,3
4868857,2,3
4868966,0,7
4869872,1,7
4870855,2,7
4870964,0,13
4870964,1,13
4871484,2,13
