4851859,0,13
4852615,1,13
4853346,2,13
4853455,0,4
4853455,1,4
4854234,2,4
4854343,0,10
4854343,1,10
4855389,2,10
4855497,0,12
4856215,1,12
4856743,2,12
4856852,0,0
4856852,1,0
4857575,2,0
4857683,0,7
4857683,1,7
4859136,2,7
4859244,0,1
4859244,1,1
4860350,2,1
4860459,0,9
4861818,1,9
4863224,2,9
4863335,0,6
4864222,1,6
4864956,2,6
4865065,0,1
4865410,1,1
4866302,2,1
4866411,0,10
4866660,1,10
4867937,2,10
4868046,0,13
4868109,1,13
4868812,2,13
4868920,0,6
4868920,1,6
4870170,2,6
4870280,0,3
4870280,1,3
4871438,2,3
4871548,0,12
4871548,1,12
4872952,2,12
