4578140,0,13
4578140,1,13
4578757,2,13
4578866,0,6
4578866,1,6
4579895,2,6
4580004,0,15
4580004,1,15
4581508,2,15
4581618,0,10
4582733,1,10
4583330,2,10
4583439,0,7
4583439,1,7
4584125,2,7
4584234,0,3
4584234,1,3
4584997,2,3
4585106,0,15
4585106,1,15
4586234,2,15
4586345,0,2
4586345,1,2
4587715,2,2
4587824,0,0
4588853,1,0
4590119,2,0
4590230,0,15
4590230,1,15
4591384,2,15
4591494,0,2
4592272,1,2
4593626,2,2
4593735,0,14
4593735,1,14
4594563,2,14
4594671,0,5
4594671,1,5
4595203,2,5
4595312,0,1
4595312,1,1
4596675,2,1
4596784,0,0
4598354,1,0
4599713,2,0
4599822,0,14
4599822,1,14
4601043,2,14
4601153,0,7
4601836,1,7
4602478,2,7
4602587,0,3
4602587,1,3
4603900,2,3
4604011,0,2
4604902,1,2
4606400,2,2
4606511,0,7
4606511,1,7
4607027,2,7
4607137,0,12
4607137,1,12
4608168,2,12
4608277,0,2
4609243,1,2
4610447,2,2
4610556,0,10
4610556,1,10
4612012,2,10
4612123,0,0
4612123,1,0
4613108,2,0
4613217,0,13
4613436,1,13
4614463,2,13
4614572,0,1
4614572,1,1
4615245,2,1
4615355,0,8
4615510,1,8
4616071,2,8
4616180,0,5
4616180,1,5
4616833,2,5
4616943,0,6
4616943,1,6
4617724,2,6
4617834,0,7
4617834,1,7
4619083,2,7
4619193,0,6
4619193,1,6
4620430,2,6
4620539,0,7
4620539,1,7
4621790,2,7
4621899,0,9
4621899,1,9
4623111,2,9
4623221,0,12
4623221,1,12
4624454,2,12
4624562,0,14
4624562,1,14
4625144,2,14
4625253,0,10
4625253,1,10
4626298,2,10
4626405,0,11
4626405,1,11
4627186,2,11
4627296,0,0
4627296,1,0
4628654,2,0
4628762,0,14
4629586,1,14
4630571,2,14
4630679,0,5
4631697,1,5
4632558,2,5
4632670,0,4
4632670,1,4
4633746,2,4
4633854,0,5
4638461,1,5
4639479,2,5
4639587,0,11
4639587,1,11
4640336,2,11
4640445,0,6
4640445,1,6
4641871,2,6
4641979,0,3
4642447,1,3
4643122,2,3
4643231,0,0
4643231,1,0
4644368,2,0
4644478,0,11
4644478,1,11
4645535,2,11
4645643,0,12
4645643,1,12
4646521,2,12
4646630,0,9
4647347,1,9
4648094,2,9
4648204,0,11
4648204,1,11
4648733,2,11
