4578328,0,13
4579624,1,13
4580576,2,13
4580687,0,5
4583619,1,5
4584525,2,5
4584634,0,1
4585162,1,1
4586431,2,1
4586540,0,4
4586540,1,4
4587398,2,4
4587506,0,9
4587708,1,9
4588425,2,9
4588535,0,14
4589487,1,14
4590862,2,14
4590972,0,4
4592096,1,4
4593231,2,4
4593340,0,3
4593604,1,3
4594665,2,3
4594772,0,6
4594772,1,6
4595994,2,6
4596102,0,3
4596102,1,3
4597266,2,3
4597377,0,10
4597377,1,10
4598661,2,10
4598769,0,0
4602190,1,0
4602798,2,0
4602907,0,12
4602907,1,12
4603925,2,12
4604036,0,5
4604647,1,5
4605176,2,5
4605285,0,6
4605285,1,6
4606631,2,6
4606741,0,7
4607036,1,7
4607787,2,7
4607897,0,9
4607897,1,9
4609221,2,9
4609331,0,12
4609331,1,12
4610550,2,12
4610660,0,14
4611256,1,14
4611849,2,14
4611959,0,10
4612884,1,10
4613974,2,10
4614083,0,13
4614472,1,13
4615786,2,13
4615894,0,0
4616376,1,0
4617529,2,0
4617639,0,14
4619343,1,14
4619862,2,14
4619971,0,11
4624291,1,11
4625435,2,11
4625543,0,15
4625543,1,15
4626556,2,15
4626665,0,2
4626665,1,2
4627742,2,2
4627851,0,5
4627851,1,5
4628459,2,5
4628569,0,2
4628569,1,2
4629190,2,2
4629299,0,6
4629299,1,6
4629909,2,6
4630018,0,1
4631488,1,1
4632034,2,1
4632145,0,7
4632145,1,7
4632696,2,7
4632804,0,13
4632961,1,13
4634038,2,13
4634147,0,1
4634147,1,1
4635616,2,1
4635726,0,5
4640173,1,5
4640986,2,5
4641094,0,9
4643864,1,9
4645110,2,9
4645217,0,11
4645544,1,11
4646324,2,11
4646436,0,0
4646779,1,0
4648198,2,0
4648306,0,8
4648306,1,8
4649146,2,8
4649255,0,8
4649784,1,8
4650476,2,8
4650584,0,0
4650584,1,0
4651708,2,0
4651815,0,9
4651815,1,9
4652519,2,9
4652629,0,8
4654346,1,8
4654988,2,8
4655097,0,2
4655097,1,2
4655990,2,2
4656100,0,5
4657176,1,5
4658130,2,5
4658238,0,4
4658238,1,4
4659458,2,4
4659566,0,6
4659566,1,6
4660866,2,6
4660976,0,11
4661820,1,11
4662334,2,11
4662441,0,5
4662441,1,5
4663177,2,5
4663286,0,14
4663286,1,14
4664369,2,14
4664479,0,10
4664885,1,10
4666236,2,10
