4578125,0,15
4578125,1,15
4578795,2,15
4578906,0,8
4578906,1,8
4579795,2,8
4579903,0,6
4579903,1,6
4580590,2,6
4580701,0,15
4581517,1,15
4582678,2,15
4582789,0,10
4583369,1,10
4584445,2,10
4584555,0,8
4585066,1,8
4585678,2,8
4585788,0,3
4586896,1,3
4588144,2,3
4588252,0,11
4589173,1,11
4589753,2,11
4589863,0,9
4589925,1,9
4590613,2,9
4590722,0,11
4590722,1,11
4592157,2,11
4592264,0,11
4592264,1,11
4593494,2,11
4593603,0,12
4593603,1,12
4594227,2,12
4594336,0,2
4596699,1,2
4597547,2,2
4597656,0,3
4598971,1,3
4599768,2,3
4599876,0,1
4601083,1,1
4601783,2,1
4601891,0,13
4605395,1,13
4606284,2,13
4606392,0,0
4607974,1,0
4608550,2,0
4608659,0,3
4609471,1,3
4610831,2,3
4610943,0,10
4612021,1,10
4612883,2,10
4612991,0,12
4613957,1,12
4615364,2,12
4615472,0,3
4617153,1,3
4618327,2,3
4618435,0,3
4619703,1,3
4621001,2,3
4621110,0,14
4622779,1,14
4623746,2,14
4623854,0,11
4627397,1,11
4628193,2,11
4628302,0,13
4628302,1,13
4629735,2,13
4629845,0,0
4631409,1,0
4632331,2,0
4632441,0,10
4632441,1,10
4633163,2,10
4633271,0,0
4633271,1,0
4634581,2,0
4634689,0,6
4636533,1,6
4637909,2,6
4638018,0,10
4638018,1,10
4639316,2,10
4639426,0,1
4639426,1,1
4640578,2,1
4640687,0,5
4640985,1,5
4642003,2,5
4642112,0,9
4645108,1,9
4646230,2,9
4646339,0,4
4647574,1,4
4648787,2,4
4648896,0,6
4649990,1,6
4650552,2,6
4650661,0,8
4650661,1,8
4651847,2,8
4651954,0,5
4651954,1,5
4652535,2,5
4652644,0,7
4653427,1,7
4654283,2,7
4654393,0,3
4655629,1,3
4656550,2,3
4656659,0,12
4658129,1,12
4659020,2,12
4659129,0,14
4659129,1,14
4660442,2,14
4660550,0,15
4660943,1,15
4661912,2,15
4662022,0,6
4662022,1,6
4662580,2,6
4662690,0,7
4662690,1,7
4664116,2,7
4664226,0,9
4664226,1,9
4665367,2,9
4665475,0,12
4665570,1,12
4666656,2,12
4666765,0,15
4666765,1,15
4667879,2,15
4667988,0,2
4667988,1,2
4669225,2,2
4669334,0,3
4669334,1,3
4670470,2,3
4670580,0,3
4670580,1,3
4671313,2,3
