4578187,0,13
4578187,1,13
4578802,2,13
4578911,0,3
4578911,1,3
4579598,2,3
4579707,0,10
4579707,1,10
4580549,2,10
4580660,0,7
4580660,1,7
4581962,2,7
4582071,0,4
4582071,1,4
4583562,2,4
4583671,0,15
4583951,1,15
4584794,2,15
4584903,0,8
4585669,1,8
4587074,2,8
4587182,0,9
4587182,1,9
4587697,2,9
4587807,0,11
4587807,1,11
4589163,2,11
4589273,0,6
4590883,1,6
4591695,2,6
4591804,0,9
4591804,1,9
4593221,2,9
4593329,0,9
4593843,1,9
4595201,2,9
4595310,0,12
4595310,1,12
4596657,2,12
4596767,0,12
4596767,1,12
4597553,2,12
4597662,0,0
4598352,1,0
4599508,2,0
4599618,0,3
4599758,1,3
4601074,2,3
4601183,0,4
4601183,1,4
4602368,2,4
4602476,0,5
4602476,1,5
4603726,2,5
4603836,0,3
4603836,1,3
4604854,2,3
4604963,0,9
4604963,1,9
4605930,2,9
4606040,0,4
4606040,1,4
4607416,2,4
4607525,0,13
4607525,1,13
4608837,2,13
4608946,0,14
4608946,1,14
4609649,2,14
4609759,0,12
4610539,1,12
4611806,2,12
4611916,0,0
4611916,1,0
4613122,2,0
4613231,0,1
4613776,1,1
4614289,2,1
4614399,0,1
4614399,1,1
4615008,2,1
4615119,0,7
4615119,1,7
4615836,2,7
4615946,0,3
4615946,1,3
4616584,2,3
4616692,0,4
4616692,1,4
4617989,2,4
4618098,0,13
4618098,1,13
4618676,2,13
4618787,0,5
4618787,1,5
4619804,2,5
4619913,0,9
4619913,1,9
4620787,2,9
4620896,0,11
4620896,1,11
4621866,2,11
4621977,0,10
4621977,1,10
4622645,2,10
4622753,0,6
4622753,1,6
4624001,2,6
4624111,0,3
4624111,1,3
4625595,2,3
4625705,0,1
4626203,1,1
4626857,2,1
4626966,0,4
4626966,1,4
4628276,2,4
4628386,0,14
4629584,1,14
4630570,2,14
4630678,0,6
4630678,1,6
4631976,2,6
4632087,0,3
4632087,1,3
4633294,2,3
4633404,0,10
4633404,1,10
4634804,2,10
4634919,0,6
4635027,1,6
4635824,2,6
4635933,0,12
4635933,1,12
4636870,2,12
4636978,0,5
4638460,1,5
4638995,2,5
4639104,0,14
4639104,1,14
4640413,2,14
4640521,0,9
4640521,1,9
4641916,2,9
4642025,0,2
4642025,1,2
4643401,2,2
4643510,0,12
4643587,1,12
4644116,2,12
