4578125,0,12
4578125,1,12
4578899,2,12
4579008,0,15
4579008,1,15
4579662,2,15
4579771,0,10
4579771,1,10
4581228,2,10
4581339,0,2
4581339,1,2
4582043,2,2
4582154,0,15
4583953,1,15
4584827,2,15
4584937,0,13
4584937,1,13
4585625,2,13
4585733,0,9
4585733,1,9
4586642,2,9
4586750,0,15
4586750,1,15
4587326,2,15
4587436,0,10
4587436,1,10
4588075,2,10
4588184,0,5
4588184,1,5
4589636,2,5
4589746,0,10
4590278,1,10
4591494,2,10
4591603,0,8
4592319,1,8
4593830,2,8
4593940,0,6
4593940,1,6
4594517,2,6
4594625,0,7
4594703,1,7
4595781,2,7
4595891,0,13
4595891,1,13
4596801,2,13
4596911,0,6
4596911,1,6
4597510,2,6
4597618,0,13
4597618,1,13
4598260,2,13
4598370,0,7
4598370,1,7
4599355,2,7
4599464,0,10
4600749,1,10
4601900,2,10
4602009,0,8
4602009,1,8
4602759,2,8
4602868,0,15
4602868,1,15
4603808,2,15
4603917,0,14
4604043,1,14
4605497,2,14
4605606,0,8
4606042,1,8
4606576,2,8
4606686,0,1
4607043,1,1
4607591,2,1
4607700,0,14
4608014,1,14
4609354,2,14
4609464,0,7
4609464,1,7
4610936,2,7
4611046,0,4
4611046,1,4
4611669,2,4
4611778,0,5
4611778,1,5
4612797,2,5
4612907,0,3
4612907,1,3
4614246,2,3
4614355,0,3
4615700,1,3
4616570,2,3
4616679,0,1
4617255,1,1
4618008,2,1
4618116,0,0
4618632,1,0
4619948,2,0
4620057,0,7
4620057,1,7
4620821,2,7
4620930,0,6
4620930,1,6
4621667,2,6
4621776,0,2
4621776,1,2
4623207,2,2
4623315,0,14
4623739,1,14
4624909,2,14
4625018,0,9
4625018,1,9
4626484,2,9
4626594,0,7
4626594,1,7
4627797,2,7
4627906,0,1
4627906,1,1
4629260,2,1
4629369,0,4
4629369,1,4
4630774,2,4
4630885,0,14
4631387,1,14
4632703,2,14
4632812,0,4
4632812,1,4
4633562,2,4
4633670,0,12
4633670,1,12
4634922,2,12
4635030,0,6
4635030,1,6
4636169,2,6
4636277,0,13
4636278,1,13
4636996,2,13
4637106,0,11
4637106,1,11
4638573,2,11
4638683,0,3
4638683,1,3
4639262,2,3
4639373,0,14
4639373,1,14
4640649,2,14
4640759,0,15
4640759,1,15
4642012,2,15
4642121,0,2
4642121,1,2
4643139,2,2
