4578281,0,3
4578281,1,3
4578919,2,3
4579028,0,9
4579402,1,9
4580509,2,9
4580620,0,9
4580620,1,9
4581813,2,9
4581923,0,0
4581923,1,0
4582755,2,0
4582865,0,13
4584599,1,13
4585457,2,13
4585567,0,15
4585567,1,15
4586351,2,15
4586458,0,2
4586458,1,2
4587862,2,2
4587972,0,2
4588437,1,2
4589045,2,2
4589155,0,14
4590859,1,14
4591483,2,14
4591592,0,4
4593228,1,4
4593851,2,4
4593961,0,0
4593961,1,0
4595146,2,0
4595255,0,3
4595255,1,3
4596006,2,3
4596115,0,5
4597904,1,5
4599031,2,5
4599142,0,3
4599765,1,3
4600502,2,3
4600613,0,12
4600613,1,12
4601626,2,12
4601734,0,6
4601734,1,6
4602749,2,6
4602857,0,9
4602857,1,9
4604174,2,9
4604283,0,10
4604283,1,10
4605797,2,10
4605906,0,8
4606047,1,8
4606706,2,8
4606815,0,3
4606815,1,3
4608111,2,3
4608220,0,3
4608861,1,3
4609469,2,3
4609579,0,11
4609579,1,11
4611020,2,11
4611130,0,5
4611130,1,5
4612081,2,5
4612190,0,7
4612190,1,7
4613550,2,7
4613659,0,15
4613659,1,15
4614751,2,15
4614859,0,12
4615362,1,12
4616389,2,12
4616499,0,10
4616669,1,10
4618059,2,10
4618167,0,2
4618167,1,2
4619529,2,2
4619639,0,15
4619639,1,15
4620201,2,15
4620311,0,7
4620311,1,7
4620841,2,7
4620950,0,4
4620950,1,4
4621750,2,4
4621859,0,7
4622993,1,7
4623852,2,7
4623962,0,8
4623962,1,8
4625447,2,8
4625556,0,11
4625556,1,11
4626615,2,11
4626724,0,1
4626724,1,1
4628175,2,1
4628284,0,15
4628315,1,15
4629749,2,15
4629859,0,3
4629859,1,3
4631360,2,3
4631469,0,9
4631796,1,9
4632770,2,9
4632879,0,3
4632879,1,3
4634298,2,3
4634406,0,6
4635035,1,6
4636531,2,6
4636640,0,13
4636640,1,13
4638140,2,13
4638250,0,7
4638813,1,7
4639517,2,7
4639624,0,3
4639624,1,3
4641076,2,3
4641186,0,13
4641186,1,13
4642516,2,13
4642624,0,7
4643284,1,7
4644311,2,7
4644422,0,0
4645711,1,0
4646621,2,0
4646729,0,11
4646729,1,11
4647929,2,11
4648038,0,6
4648567,1,6
4649988,2,6
4650098,0,7
4651174,1,7
4652580,2,7
4652689,0,2
4652689,1,2
4653550,2,2
