546656,0,-1
546656,1,7
547986,2,7
548098,0,-1
548592,1,2
549403,2,2
549515,0,-1
550055,1,10
550832,2,10
550944,0,-1
551874,1,2
553257,2,2
553369,0,-1
553767,1,3
554814,2,3
554925,0,-1
555004,1,7
556431,2,7
556544,0,-1
556693,1,2
557269,2,2
557380,0,-1
557626,1,6
558771,2,6
558882,0,-1
559279,1,0
560107,2,0
560219,0,-1
560458,1,5
561745,2,5
561856,0,-1
562694,1,13
563830,2,13
563941,0,-1
563941,1,1
565292,2,1
565404,0,-1
565404,1,2
566866,2,2
566978,0,-1
566978,1,0
567947,2,0
568058,0,-1
568058,1,1
569267,2,1
