546656,0,-1
546656,1,4
547343,2,4
547455,0,-1
547455,1,11
548475,2,11
548587,0,-1
549001,1,0
549812,2,0
549923,0,-1
550479,1,9
551017,2,9
551128,0,-1
551406,1,14
552314,2,14
552426,0,-1
553251,1,1
553778,2,1
553889,0,-1
554143,1,10
555173,2,10
555284,0,-1
555347,1,14
556013,2,14
556124,0,-1
556124,1,5
556984,2,5
557099,0,-1
557279,1,0
557945,2,0
558060,0,-1
558092,1,2
559274,2,2
559386,0,-1
559847,1,6
560947,2,6
561058,0,-1
561074,1,4
562482,2,4
562593,0,-1
562609,1,2
564096,2,2
564208,0,-1
564240,1,6
565129,2,6
